Year,Sanctuary,Status,Site,Observer,Replicate,Sampling.location,Depth,Time,Complexity,Algal.cover,Sample,Latitude,Longitude,Successful.count,Successful.length,Date,Location
2016,Armstrong Bay,Fished,Ricey Beach,3,9,none,2.5,12:00:00,3,2,1234,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,10,none,2,12:00:00,3,1,1235,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,1,none,2,12:00:00,1,1,1236,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,2,none,2.5,12:00:00,2,1,1237,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,3,none,3.5,12:00:00,4,1,1238,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,4,none,5,12:00:00,1,1,1239,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,5,none,2,12:00:00,1,1,1240,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,6,none,2,12:00:00,4,1,1241,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,7,none,2.5,12:00:00,2,1,1242,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,8,none,2.5,12:00:00,2,2,1243,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,9,none,2.5,12:00:00,4,1,1244,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,1,10,none,2,12:00:00,2,1,1245,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,1,none,2,12:00:00,3,2,1246,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,2,none,2,12:00:00,2,2,1247,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,3,none,3,12:00:00,4,1,1248,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,4,none,2,12:00:00,4,1,1249,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,5,none,2,12:00:00,3,2,1250,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,6,none,3.5,12:00:00,3,2,1251,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,7,none,3,12:00:00,3,2,1252,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,8,none,3,12:00:00,3,2,1253,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,9,none,2.5,12:00:00,3,2,1254,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,2,10,none,3,12:00:00,4,2,1255,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,1,none,3.5,12:00:00,3,1,1256,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,2,none,3,12:00:00,4,2,1257,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,3,none,3.5,12:00:00,4,2,1258,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,4,none,3,12:00:00,4,3,1259,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,5,none,3.5,12:00:00,4,3,1260,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,6,none,3,12:00:00,2,2,1261,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,7,none,3.5,12:00:00,4,1,1262,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,8,none,3,12:00:00,4,3,1263,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,9,none,3.5,12:00:00,2,3,1264,-31.990553,115.505975,Yes,Yes,20160101,
2016,Armstrong Bay,No-take,Little Armstrong,3,10,none,3.5,12:00:00,4,2,1265,-31.990553,115.505975,Yes,Yes,20160101,
